factura_id,documento_id,cliente,tipo_canal,pais,fecha_factura,fecha_vencimiento,plazo_dias,valor_cop,dias_mora,estado,pagada
FV-97862,OC-97862,Tiendas naturistas,Especializado,Colombia,2026-07-29,2026-09-12,45,4911048,0,Vigente,False
FV-97863,OC-97863,Paranice US,Internacional,Estados Unidos,2026-07-25,2026-08-09,15,7573750,0,Pagada,True
FV-97864,OC-97864,Distribuidor CR,Internacional,Costa Rica,2026-07-25,2026-09-08,45,2026115,0,Vigente,False
FV-97865,OC-97865,Distribuidor CR,Internacional,Costa Rica,2026-07-25,2026-09-08,45,2033815,0,Vigente,False
FV-97866,OC-97866,Éxito,Retail,Colombia,2026-07-30,2026-09-28,60,16957874,0,Pagada,True
FV-97867,OC-97867,Carulla,Retail,Colombia,2026-07-29,2026-09-27,60,11179846,0,Vigente,False
FV-97868,OC-97868,Rappi,Marketplace,Colombia,2026-07-26,2026-08-25,30,1499920,0,Pagada,True
FV-97869,OC-97869,Rappi,Marketplace,Colombia,2026-07-26,2026-08-25,30,1461938,0,Pagada,True
FV-97870,OC-97870,Rappi,Marketplace,Colombia,2026-07-29,2026-08-28,30,1563531,0,Pagada,True
FV-97871,OC-97871,Fithub,Especializado,Colombia,2026-07-30,2026-09-13,45,1750035,0,Vigente,False
FV-97872,OC-97872,Fithub,Especializado,Colombia,2026-07-30,2026-09-13,45,1758085,0,Vigente,False
FV-97873,OC-97873,Fithub,Especializado,Colombia,2026-07-27,2026-09-10,45,1800820,0,Vigente,False
FV-97874,OC-97874,Tiendas naturistas,Especializado,Colombia,2026-07-27,2026-09-10,45,4623912,0,Vigente,False
FV-97875,OC-97875,Paranice US,Internacional,Estados Unidos,2026-07-27,2026-08-11,15,2008550,0,Pagada,True
FV-97876,OC-97876,Paranice US,Internacional,Estados Unidos,2026-07-26,2026-08-10,15,2013200,0,Pagada,True
FV-97877,OC-97877,Paranice US,Internacional,Estados Unidos,2026-07-29,2026-08-13,15,1895400,0,Pagada,True
FV-97878,OC-97878,Paranice US,Internacional,Estados Unidos,2026-07-27,2026-08-11,15,2020000,0,Pagada,True
FV-97879,OC-97879,Distribuidor CR,Internacional,Costa Rica,2026-07-28,2026-09-11,45,1362865,0,Vigente,False
FV-97880,OC-97880,Distribuidor CR,Internacional,Costa Rica,2026-07-28,2026-09-11,45,1346695,0,Vigente,False
FV-97881,OC-97881,Distribuidor CR,Internacional,Costa Rica,2026-07-29,2026-09-12,45,1308195,0,Vigente,False
FV-97882,OC-97882,Éxito,Retail,Colombia,2026-07-29,2026-09-27,60,9030434,0,Vigente,False
FV-97883,OC-97883,Éxito,Retail,Colombia,2026-07-30,2026-09-28,60,9028700,0,Vigente,False
FV-97884,OC-97884,Carulla,Retail,Colombia,2026-07-29,2026-09-27,60,11152918,0,Vigente,False
FV-97885,OC-97885,Rappi,Marketplace,Colombia,2026-07-27,2026-08-26,30,4748064,0,Pagada,True
FV-97886,OC-97886,Fithub,Especializado,Colombia,2026-07-28,2026-09-11,45,5000975,0,Vigente,False
FV-97887,OC-97887,Tiendas naturistas,Especializado,Colombia,2026-07-27,2026-09-10,45,2360160,0,Vigente,False
FV-97888,OC-97888,Tiendas naturistas,Especializado,Colombia,2026-07-29,2026-09-12,45,2379672,0,Pagada,True
FV-97889,OC-97889,Paranice US,Internacional,Estados Unidos,2026-07-30,2026-08-14,15,8591900,0,Pagada,True
FV-97890,OC-97890,Distribuidor CR,Internacional,Costa Rica,2026-07-29,2026-09-12,45,2227400,0,Vigente,False
FV-97891,OC-97891,Distribuidor CR,Internacional,Costa Rica,2026-07-31,2026-09-14,45,2276820,0,Vigente,False
FV-97892,OC-97892,Éxito,Retail,Colombia,2026-08-01,2026-09-30,60,8571672,0,Pagada,True
FV-97893,OC-97893,Éxito,Retail,Colombia,2026-07-29,2026-09-27,60,8567728,0,Vigente,False
FV-97894,OC-97894,Carulla,Retail,Colombia,2026-08-01,2026-09-30,60,5693572,0,Pagada,True
FV-97895,OC-97895,Carulla,Retail,Colombia,2026-07-28,2026-09-26,60,5720534,0,Vigente,False
FV-97896,OC-97896,Rappi,Marketplace,Colombia,2026-07-28,2026-08-27,30,4976166,0,Pagada,True
FV-97897,OC-97897,Fithub,Especializado,Colombia,2026-07-30,2026-09-13,45,2387980,0,Vigente,False
FV-97898,OC-97898,Fithub,Especializado,Colombia,2026-07-29,2026-09-12,45,2325085,0,Vigente,False
FV-97899,OC-97899,Tiendas naturistas,Especializado,Colombia,2026-07-31,2026-09-14,45,2187324,0,Vigente,False
FV-97900,OC-97900,Tiendas naturistas,Especializado,Colombia,2026-07-29,2026-09-12,45,2255184,0,Vigente,False
FV-97901,OC-97901,Paranice US,Internacional,Estados Unidos,2026-07-28,2026-08-12,15,8642700,19,Vencida 1-30,False
FV-97902,OC-97902,Distribuidor CR,Internacional,Costa Rica,2026-08-01,2026-09-15,45,1149435,0,Vigente,False
FV-97903,OC-97903,Distribuidor CR,Internacional,Costa Rica,2026-07-31,2026-09-14,45,1061830,0,Vigente,False
FV-97904,OC-97904,Distribuidor CR,Internacional,Costa Rica,2026-07-30,2026-09-13,45,1077370,0,Vigente,False
FV-97905,OC-97905,Éxito,Retail,Colombia,2026-07-29,2026-09-27,60,13517448,0,Vigente,False
FV-97906,OC-97906,Carulla,Retail,Colombia,2026-07-31,2026-09-29,60,11825982,0,Vigente,False
FV-97907,OC-97907,Rappi,Marketplace,Colombia,2026-07-30,2026-08-29,30,3091909,0,Pagada,True
FV-97908,OC-97908,Rappi,Marketplace,Colombia,2026-08-02,2026-09-01,30,3096373,0,Vigente,False
FV-97909,OC-97909,Fithub,Especializado,Colombia,2026-07-31,2026-09-14,45,4554795,0,Vigente,False
FV-97910,OC-97910,Tiendas naturistas,Especializado,Colombia,2026-07-30,2026-09-13,45,1631772,0,Vigente,False
FV-97911,OC-97911,Tiendas naturistas,Especializado,Colombia,2026-07-30,2026-09-13,45,1643040,0,Vigente,False
FV-97912,OC-97912,Tiendas naturistas,Especializado,Colombia,2026-08-02,2026-09-16,45,1688220,0,Vigente,False
FV-97913,OC-97913,Paranice US,Internacional,Estados Unidos,2026-07-30,2026-08-14,15,1835700,0,Pagada,True
FV-97914,OC-97914,Paranice US,Internacional,Estados Unidos,2026-08-02,2026-08-17,15,1935350,0,Pagada,True
FV-97915,OC-97915,Paranice US,Internacional,Estados Unidos,2026-08-02,2026-08-17,15,1729550,0,Pagada,True
FV-97916,OC-97916,Paranice US,Internacional,Estados Unidos,2026-07-29,2026-08-13,15,1864250,18,Vencida 1-30,False
FV-97917,OC-97917,Paranice US,Internacional,Estados Unidos,2026-08-02,2026-08-17,15,1766600,0,Pagada,True
FV-97918,OC-97918,Distribuidor CR,Internacional,Costa Rica,2026-07-30,2026-09-13,45,4568480,0,Vigente,False
FV-97919,OC-97919,Éxito,Retail,Colombia,2026-07-31,2026-09-29,60,1838992,0,Vigente,False
FV-97920,OC-97920,Éxito,Retail,Colombia,2026-08-02,2026-10-01,60,1826174,0,Vigente,False
FV-97921,OC-97921,Éxito,Retail,Colombia,2026-08-02,2026-10-01,60,1833722,0,Vigente,False
FV-97922,OC-97922,Éxito,Retail,Colombia,2026-08-02,2026-10-01,60,1842324,0,Vigente,False
FV-97923,OC-97923,Éxito,Retail,Colombia,2026-08-02,2026-10-01,60,1785000,0,Vigente,False
FV-97924,OC-97924,Éxito,Retail,Colombia,2026-08-02,2026-10-01,60,1828554,0,Vigente,False
FV-97925,OC-97925,Éxito,Retail,Colombia,2026-07-31,2026-09-29,60,1796186,0,Vigente,False
FV-97926,OC-97926,Éxito,Retail,Colombia,2026-08-01,2026-09-30,60,1868470,0,Pagada,True
FV-97927,OC-97927,Carulla,Retail,Colombia,2026-08-03,2026-10-02,60,4777782,0,Vigente,False
FV-97928,OC-97928,Carulla,Retail,Colombia,2026-07-31,2026-09-29,60,4713590,0,Pagada,True
FV-97929,OC-97929,Rappi,Marketplace,Colombia,2026-08-01,2026-08-31,30,968929,0,Pagada,True
FV-97930,OC-97930,Rappi,Marketplace,Colombia,2026-07-31,2026-08-30,30,1081022,1,Vencida 1-30,False
FV-97931,OC-97931,Rappi,Marketplace,Colombia,2026-08-03,2026-09-02,30,1033279,0,Vigente,False
FV-97932,OC-97932,Rappi,Marketplace,Colombia,2026-08-02,2026-09-01,30,1046293,0,Vigente,False
FV-97933,OC-97933,Rappi,Marketplace,Colombia,2026-08-01,2026-08-31,30,1108947,0,Pagada,True
FV-97934,OC-97934,Fithub,Especializado,Colombia,2026-08-01,2026-09-15,45,2924005,0,Vigente,False
FV-97935,OC-97935,Fithub,Especializado,Colombia,2026-08-03,2026-09-17,45,2955855,0,Pagada,True
FV-97936,OC-97936,Tiendas naturistas,Especializado,Colombia,2026-08-01,2026-09-15,45,5225004,0,Pagada,True
FV-97937,OC-97937,Paranice US,Internacional,Estados Unidos,2026-07-30,2026-08-14,15,7236050,0,Pagada,True
FV-97938,OC-97938,Distribuidor CR,Internacional,Costa Rica,2026-08-03,2026-09-17,45,1446585,0,Vigente,False
FV-97939,OC-97939,Distribuidor CR,Internacional,Costa Rica,2026-08-03,2026-09-17,45,1447950,0,Vigente,False
FV-97940,OC-97940,Distribuidor CR,Internacional,Costa Rica,2026-08-02,2026-09-16,45,1457190,0,Vigente,False
FV-97941,OC-97941,Éxito,Retail,Colombia,2026-08-04,2026-10-03,60,8270840,0,Vigente,False
FV-97942,OC-97942,Éxito,Retail,Colombia,2026-07-31,2026-09-29,60,8272200,0,Pagada,True
FV-97943,OC-97943,Carulla,Retail,Colombia,2026-08-03,2026-10-02,60,4159288,0,Pagada,True
FV-97944,OC-97944,Carulla,Retail,Colombia,2026-08-04,2026-10-03,60,4138140,0,Vigente,False
FV-97945,OC-97945,Carulla,Retail,Colombia,2026-08-01,2026-09-30,60,4010266,0,Vigente,False
FV-97946,OC-97946,Rappi,Marketplace,Colombia,2026-08-03,2026-09-02,30,2495177,0,Vigente,False
FV-97947,OC-97947,Rappi,Marketplace,Colombia,2026-08-02,2026-09-01,30,2424346,0,Vigente,False
FV-97948,OC-97948,Fithub,Especializado,Colombia,2026-08-03,2026-09-17,45,1453900,0,Vigente,False
FV-97949,OC-97949,Fithub,Especializado,Colombia,2026-08-03,2026-09-17,45,1467025,0,Vigente,False
FV-97950,OC-97950,Fithub,Especializado,Colombia,2026-07-31,2026-09-14,45,1492855,0,Vigente,False
FV-97951,OC-97951,Fithub,Especializado,Colombia,2026-08-03,2026-09-17,45,1540490,0,Vigente,False
FV-97952,OC-97952,Tiendas naturistas,Especializado,Colombia,2026-08-03,2026-09-17,45,1818216,0,Vigente,False
FV-97953,OC-97953,Tiendas naturistas,Especializado,Colombia,2026-08-01,2026-09-15,45,1830888,0,Vigente,False
FV-97954,OC-97954,Tiendas naturistas,Especializado,Colombia,2026-08-02,2026-09-16,45,1839024,0,Pagada,True
FV-97955,OC-97955,Paranice US,Internacional,Estados Unidos,2026-08-02,2026-08-17,15,2832850,0,Pagada,True
FV-97956,OC-97956,Paranice US,Internacional,Estados Unidos,2026-08-03,2026-08-18,15,2817450,13,Vencida 1-30,False
FV-97957,OC-97957,Paranice US,Internacional,Estados Unidos,2026-08-01,2026-08-16,15,2828250,15,Vencida 1-30,False
FV-97958,OC-97958,Distribuidor CR,Internacional,Costa Rica,2026-08-03,2026-09-17,45,2280390,0,Vigente,False
FV-97959,OC-97959,Distribuidor CR,Internacional,Costa Rica,2026-08-04,2026-09-18,45,2222955,0,Vigente,False
FV-97960,OC-97960,Éxito,Retail,Colombia,2026-08-03,2026-10-02,60,19903464,0,Vigente,False
FV-97961,OC-97961,Carulla,Retail,Colombia,2026-08-05,2026-10-04,60,3469258,0,Vigente,False
FV-97962,OC-97962,Carulla,Retail,Colombia,2026-08-02,2026-10-01,60,3433456,0,Vigente,False
FV-97963,OC-97963,Carulla,Retail,Colombia,2026-08-02,2026-10-01,60,3531512,0,Vigente,False
FV-97964,OC-97964,Rappi,Marketplace,Colombia,2026-08-05,2026-09-04,30,2440455,0,Vigente,False
FV-97965,OC-97965,Rappi,Marketplace,Colombia,2026-08-04,2026-09-03,30,2379196,0,Vigente,False
FV-97966,OC-97966,Fithub,Especializado,Colombia,2026-08-05,2026-09-19,45,5820745,0,Vigente,False
FV-97967,OC-97967,Tiendas naturistas,Especializado,Colombia,2026-08-05,2026-09-19,45,1273608,0,Vigente,False
FV-97968,OC-97968,Tiendas naturistas,Especializado,Colombia,2026-08-03,2026-09-17,45,1261440,0,Vigente,False
FV-97969,OC-97969,Tiendas naturistas,Especializado,Colombia,2026-08-03,2026-09-17,45,1253592,0,Pagada,True
FV-97970,OC-97970,Tiendas naturistas,Especializado,Colombia,2026-08-04,2026-09-18,45,1171044,0,Vigente,False
FV-97971,OC-97971,Paranice US,Internacional,Estados Unidos,2026-08-05,2026-08-20,15,4303550,0,Pagada,True
FV-97972,OC-97972,Paranice US,Internacional,Estados Unidos,2026-08-05,2026-08-20,15,4206650,11,Vencida 1-30,False
FV-97973,OC-97973,Distribuidor CR,Internacional,Costa Rica,2026-08-03,2026-09-17,45,1575910,0,Pagada,True
FV-97974,OC-97974,Distribuidor CR,Internacional,Costa Rica,2026-08-01,2026-09-15,45,1635060,0,Vigente,False
FV-97975,OC-97975,Distribuidor CR,Internacional,Costa Rica,2026-08-01,2026-09-15,45,1734740,0,Vigente,False
FV-97976,OC-97976,Éxito,Retail,Colombia,2026-08-06,2026-10-05,60,8839694,0,Vigente,False
FV-97977,OC-97977,Éxito,Retail,Colombia,2026-08-06,2026-10-05,60,8886342,0,Vigente,False
FV-97978,OC-97978,Carulla,Retail,Colombia,2026-08-03,2026-10-02,60,6129418,0,Vigente,False
FV-97979,OC-97979,Carulla,Retail,Colombia,2026-08-03,2026-10-02,60,6115104,0,Vigente,False
FV-97980,OC-97980,Rappi,Marketplace,Colombia,2026-08-04,2026-09-03,30,5337310,0,Vigente,False
FV-97981,OC-97981,Fithub,Especializado,Colombia,2026-08-02,2026-09-16,45,2170105,0,Vigente,False
FV-97982,OC-97982,Fithub,Especializado,Colombia,2026-08-05,2026-09-19,45,2142735,0,Vigente,False
FV-97983,OC-97983,Fithub,Especializado,Colombia,2026-08-02,2026-09-16,45,2114315,0,Vigente,False
FV-97984,OC-97984,Tiendas naturistas,Especializado,Colombia,2026-08-03,2026-09-17,45,6230304,0,Vigente,False
FV-97985,OC-97985,Paranice US,Internacional,Estados Unidos,2026-08-06,2026-08-21,15,3907100,10,Vencida 1-30,False
FV-97986,OC-97986,Paranice US,Internacional,Estados Unidos,2026-08-02,2026-08-17,15,3790450,14,Vencida 1-30,False
FV-97987,OC-97987,Distribuidor CR,Internacional,Costa Rica,2026-08-03,2026-09-17,45,1103060,0,Vigente,False
FV-97988,OC-97988,Distribuidor CR,Internacional,Costa Rica,2026-08-02,2026-09-16,45,1189055,0,Vigente,False
FV-97989,OC-97989,Distribuidor CR,Internacional,Costa Rica,2026-08-02,2026-09-16,45,1261190,0,Vigente,False
FV-97990,OC-97990,Éxito,Retail,Colombia,2026-08-04,2026-10-03,60,15929918,0,Vigente,False
FV-97991,OC-97991,Carulla,Retail,Colombia,2026-08-05,2026-10-04,60,5190338,0,Vigente,False
FV-97992,OC-97992,Carulla,Retail,Colombia,2026-08-05,2026-10-04,60,5186156,0,Vigente,False
FV-97993,OC-97993,Rappi,Marketplace,Colombia,2026-08-07,2026-09-06,30,1583625,0,Vigente,False
FV-97994,OC-97994,Rappi,Marketplace,Colombia,2026-08-05,2026-09-04,30,1605827,0,Vigente,False
FV-97995,OC-97995,Rappi,Marketplace,Colombia,2026-08-03,2026-09-02,30,1514956,0,Vigente,False
FV-97996,OC-97996,Rappi,Marketplace,Colombia,2026-08-03,2026-09-02,30,1652595,0,Vigente,False
FV-97997,OC-97997,Fithub,Especializado,Colombia,2026-08-06,2026-09-20,45,5026980,0,Vigente,False
FV-97998,OC-97998,Tiendas naturistas,Especializado,Colombia,2026-08-04,2026-09-18,45,1665324,0,Vigente,False
FV-97999,OC-97999,Tiendas naturistas,Especializado,Colombia,2026-08-07,2026-09-21,45,1636596,0,Vigente,False
FV-98000,OC-98000,Tiendas naturistas,Especializado,Colombia,2026-08-07,2026-09-21,45,1620756,0,Vigente,False
FV-98001,OC-98001,Tiendas naturistas,Especializado,Colombia,2026-08-04,2026-09-18,45,1684620,0,Vigente,False
FV-98002,OC-98002,Paranice US,Internacional,Estados Unidos,2026-08-06,2026-08-21,15,5073950,0,Pagada,True
FV-98003,OC-98003,Paranice US,Internacional,Estados Unidos,2026-08-05,2026-08-20,15,5083800,11,Vencida 1-30,False
FV-98004,OC-98004,Distribuidor CR,Internacional,Costa Rica,2026-08-04,2026-09-18,45,2340800,0,Vigente,False
FV-98005,OC-98005,Distribuidor CR,Internacional,Costa Rica,2026-08-04,2026-09-18,45,2344825,0,Pagada,True
FV-98006,OC-98006,Éxito,Retail,Colombia,2026-08-05,2026-10-04,60,4706348,0,Vigente,False
FV-98007,OC-98007,Éxito,Retail,Colombia,2026-08-06,2026-10-05,60,4591530,0,Vigente,False
FV-98008,OC-98008,Éxito,Retail,Colombia,2026-08-08,2026-10-07,60,4642734,0,Vigente,False
FV-98009,OC-98009,Éxito,Retail,Colombia,2026-08-06,2026-10-05,60,4700636,0,Vigente,False
FV-98010,OC-98010,Carulla,Retail,Colombia,2026-08-08,2026-10-07,60,5570016,0,Pagada,True
FV-98011,OC-98011,Carulla,Retail,Colombia,2026-08-06,2026-10-05,60,5532310,0,Vigente,False
FV-98012,OC-98012,Rappi,Marketplace,Colombia,2026-08-08,2026-09-07,30,6693975,0,Vigente,False
FV-98013,OC-98013,Fithub,Especializado,Colombia,2026-08-06,2026-09-20,45,5736395,0,Pagada,True
FV-98014,OC-98014,Tiendas naturistas,Especializado,Colombia,2026-08-07,2026-09-21,45,3545676,0,Vigente,False
FV-98015,OC-98015,Tiendas naturistas,Especializado,Colombia,2026-08-04,2026-09-18,45,3498588,0,Vigente,False
FV-98016,OC-98016,Paranice US,Internacional,Estados Unidos,2026-08-06,2026-08-21,15,8236200,0,Pagada,True
FV-98017,OC-98017,Distribuidor CR,Internacional,Costa Rica,2026-08-05,2026-09-19,45,3625685,0,Pagada,True
FV-98018,OC-98018,Éxito,Retail,Colombia,2026-08-06,2026-10-05,60,7016818,0,Vigente,False
FV-98019,OC-98019,Éxito,Retail,Colombia,2026-08-05,2026-10-04,60,7044256,0,Vigente,False
FV-98020,OC-98020,Éxito,Retail,Colombia,2026-08-06,2026-10-05,60,7017396,0,Vigente,False
FV-98021,OC-98021,Carulla,Retail,Colombia,2026-08-05,2026-10-04,60,3283618,0,Vigente,False
FV-98022,OC-98022,Carulla,Retail,Colombia,2026-08-09,2026-10-08,60,3244178,0,Vigente,False
FV-98023,OC-98023,Carulla,Retail,Colombia,2026-08-07,2026-10-06,60,3367802,0,Vigente,False
FV-98024,OC-98024,Rappi,Marketplace,Colombia,2026-08-05,2026-09-04,30,5187102,0,Vigente,False
FV-98025,OC-98025,Fithub,Especializado,Colombia,2026-08-09,2026-09-23,45,6021190,0,Vigente,False
FV-98026,OC-98026,Tiendas naturistas,Especializado,Colombia,2026-08-06,2026-09-20,45,7007328,0,Vigente,False
FV-98027,OC-98027,Paranice US,Internacional,Estados Unidos,2026-08-06,2026-08-21,15,2857800,0,Pagada,True
FV-98028,OC-98028,Paranice US,Internacional,Estados Unidos,2026-08-07,2026-08-22,15,2723350,0,Pagada,True
FV-98029,OC-98029,Paranice US,Internacional,Estados Unidos,2026-08-05,2026-08-20,15,2766100,0,Pagada,True
FV-98030,OC-98030,Distribuidor CR,Internacional,Costa Rica,2026-08-08,2026-09-22,45,4874485,0,Pagada,True
FV-98031,OC-98031,Éxito,Retail,Colombia,2026-08-09,2026-10-08,60,3995238,0,Vigente,False
FV-98032,OC-98032,Éxito,Retail,Colombia,2026-08-09,2026-10-08,60,4043722,0,Pagada,True
FV-98033,OC-98033,Éxito,Retail,Colombia,2026-08-07,2026-10-06,60,4055758,0,Vigente,False
FV-98034,OC-98034,Éxito,Retail,Colombia,2026-08-09,2026-10-08,60,4034100,0,Vigente,False
FV-98035,OC-98035,Éxito,Retail,Colombia,2026-08-09,2026-10-08,60,4022132,0,Vigente,False
FV-98036,OC-98036,Carulla,Retail,Colombia,2026-08-08,2026-10-07,60,1958978,0,Vigente,False
FV-98037,OC-98037,Carulla,Retail,Colombia,2026-08-10,2026-10-09,60,1875134,0,Vigente,False
FV-98038,OC-98038,Carulla,Retail,Colombia,2026-08-07,2026-10-06,60,1935654,0,Vigente,False
FV-98039,OC-98039,Carulla,Retail,Colombia,2026-08-08,2026-10-07,60,1998010,0,Vigente,False
FV-98040,OC-98040,Carulla,Retail,Colombia,2026-08-08,2026-10-07,60,1873808,0,Vigente,False
FV-98041,OC-98041,Carulla,Retail,Colombia,2026-08-07,2026-10-06,60,1964078,0,Pagada,True
FV-98042,OC-98042,Rappi,Marketplace,Colombia,2026-08-10,2026-09-09,30,5448232,0,Pagada,True
FV-98043,OC-98043,Fithub,Especializado,Colombia,2026-08-08,2026-09-22,45,3142580,0,Vigente,False
FV-98044,OC-98044,Fithub,Especializado,Colombia,2026-08-06,2026-09-20,45,3161620,0,Vigente,False
FV-98045,OC-98045,Tiendas naturistas,Especializado,Colombia,2026-08-10,2026-09-24,45,4769568,0,Vigente,False
FV-98046,OC-98046,Paranice US,Internacional,Estados Unidos,2026-08-09,2026-08-24,15,7709900,0,Pagada,True
FV-98047,OC-98047,Distribuidor CR,Internacional,Costa Rica,2026-08-08,2026-09-22,45,3761380,0,Vigente,False
FV-98048,OC-98048,Éxito,Retail,Colombia,2026-08-08,2026-10-07,60,10466322,0,Vigente,False
FV-98049,OC-98049,Éxito,Retail,Colombia,2026-08-10,2026-10-09,60,10490360,0,Pagada,True
FV-98050,OC-98050,Carulla,Retail,Colombia,2026-08-08,2026-10-07,60,5341910,0,Vigente,False
FV-98051,OC-98051,Carulla,Retail,Colombia,2026-08-07,2026-10-06,60,5277820,0,Vigente,False
FV-98052,OC-98052,Rappi,Marketplace,Colombia,2026-08-07,2026-09-06,30,2799733,0,Vigente,False
FV-98053,OC-98053,Rappi,Marketplace,Colombia,2026-08-09,2026-09-08,30,2698435,0,Vigente,False
FV-98054,OC-98054,Fithub,Especializado,Colombia,2026-08-08,2026-09-22,45,1704675,0,Vigente,False
FV-98055,OC-98055,Fithub,Especializado,Colombia,2026-08-11,2026-09-25,45,1744190,0,Vigente,False
FV-98056,OC-98056,Fithub,Especializado,Colombia,2026-08-09,2026-09-23,45,1695295,0,Vigente,False
FV-98057,OC-98057,Tiendas naturistas,Especializado,Colombia,2026-08-10,2026-09-24,45,961416,0,Vigente,False
FV-98058,OC-98058,Tiendas naturistas,Especializado,Colombia,2026-08-07,2026-09-21,45,1005084,0,Vigente,False
FV-98059,OC-98059,Tiendas naturistas,Especializado,Colombia,2026-08-11,2026-09-25,45,967104,0,Vigente,False
FV-98060,OC-98060,Tiendas naturistas,Especializado,Colombia,2026-08-08,2026-09-22,45,930276,0,Vigente,False
FV-98061,OC-98061,Tiendas naturistas,Especializado,Colombia,2026-08-10,2026-09-24,45,892368,0,Vigente,False
FV-98062,OC-98062,Tiendas naturistas,Especializado,Colombia,2026-08-08,2026-09-22,45,913176,0,Vigente,False
FV-98063,OC-98063,Tiendas naturistas,Especializado,Colombia,2026-08-08,2026-09-22,45,861372,0,Vigente,False
FV-98064,OC-98064,Paranice US,Internacional,Estados Unidos,2026-08-08,2026-08-23,15,2565700,8,Vencida 1-30,False
FV-98065,OC-98065,Paranice US,Internacional,Estados Unidos,2026-08-10,2026-08-25,15,2680100,0,Pagada,True
FV-98066,OC-98066,Paranice US,Internacional,Estados Unidos,2026-08-09,2026-08-24,15,2514900,7,Vencida 1-30,False
FV-98067,OC-98067,Paranice US,Internacional,Estados Unidos,2026-08-09,2026-08-24,15,2636000,0,Pagada,True
FV-98068,OC-98068,Distribuidor CR,Internacional,Costa Rica,2026-08-08,2026-09-22,45,5160890,0,Vigente,False
FV-98069,OC-98069,Éxito,Retail,Colombia,2026-08-12,2026-10-11,60,19595866,0,Vigente,False
FV-98070,OC-98070,Carulla,Retail,Colombia,2026-08-09,2026-10-08,60,12194712,0,Vigente,False
FV-98071,OC-98071,Rappi,Marketplace,Colombia,2026-08-09,2026-09-08,30,2159476,0,Vigente,False
FV-98072,OC-98072,Rappi,Marketplace,Colombia,2026-08-10,2026-09-09,30,2013825,0,Vigente,False
FV-98073,OC-98073,Rappi,Marketplace,Colombia,2026-08-09,2026-09-08,30,2040077,0,Vigente,False
FV-98074,OC-98074,Fithub,Especializado,Colombia,2026-08-12,2026-09-26,45,1851850,0,Pagada,True
FV-98075,OC-98075,Fithub,Especializado,Colombia,2026-08-10,2026-09-24,45,1848385,0,Vigente,False
FV-98076,OC-98076,Fithub,Especializado,Colombia,2026-08-08,2026-09-22,45,1897595,0,Vigente,False
