mes,cadena,ciudad,sku,producto,categoria,pdv_activos,unidades_sell_in,unidades_sell_out,valor_sell_out_cop,rotacion_und_pdv_mes,dias_sin_stock,inventario_cadena_und
2026-04,Fithub,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,3,107,83,4257900,27.67,1,24
2026-04,Fithub,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,3,118,112,4530400,37.33,6,6
2026-04,Fithub,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,3,36,26,1051700,8.67,1,10
2026-04,Fithub,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,3,176,144,5824800,48.0,4,32
2026-04,Fithub,Bucaramanga,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,3,6,5,192750,1.67,0,1
2026-04,Fithub,Bucaramanga,COM-DECK,Deck de Cartas,Combos,3,3,2,246000,0.67,0,1
2026-04,Fithub,Bucaramanga,COM-ROMP,Rompecabezas,Combos,3,2,1,123000,0.33,4,1
2026-04,Fithub,Bucaramanga,COM-WAF,Mini Wafflera,Combos,3,5,4,492000,1.33,3,1
2026-04,Fithub,Bucaramanga,ESP-BABY,Baby Spreads,Esparcibles,3,11,10,240000,3.33,3,1
2026-04,Fithub,Bucaramanga,ESP-CIN,Golden Cinnamon Roll,Esparcibles,3,5,4,239000,1.33,4,1
2026-04,Fithub,Bucaramanga,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,3,10,9,537750,3.0,0,1
2026-04,Fithub,Bucaramanga,ESP-PB,Peanutty Banana Shake,Esparcibles,3,28,20,1195000,6.67,1,8
2026-04,Fithub,Bucaramanga,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,3,17,15,1171500,5.0,2,2
2026-04,Fithub,Bucaramanga,GRA-CHI,Chip Cookie,GranOLAS,3,17,13,607100,4.33,2,4
2026-04,Fithub,Bucaramanga,GRA-PIS,Pistachio Cookie,GranOLAS,3,18,15,829500,5.0,2,3
2026-04,Fithub,Bucaramanga,GRA-VAN,Vanilla Shortbread,GranOLAS,3,24,20,934000,6.67,2,4
2026-04,Fithub,Bucaramanga,MER-NYR,New Year Resolution,Merch,3,7,5,615000,1.67,1,2
2026-04,Fithub,Bucaramanga,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,3,3,2,102600,0.67,2,1
2026-04,Fithub,Bucaramanga,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,3,13,10,513000,3.33,2,3
2026-04,Fithub,Bucaramanga,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,3,6,5,202250,1.67,0,1
2026-04,Fithub,Cali,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,69,59,2274450,29.5,1,10
2026-04,Fithub,Cali,COM-3GRA,Three Pack GranOLA,Combos,2,15,11,1309550,5.5,3,4
2026-04,Fithub,Cali,COM-3MEZ,Three Pack Mezclas,Combos,2,18,13,1519050,6.5,2,5
2026-04,Fithub,Cali,COM-3SPR,Three Pack Spread,Combos,2,3,2,316800,1.0,5,1
2026-04,Fithub,Cali,COM-DECK,Deck de Cartas,Combos,2,9,8,984000,4.0,3,1
2026-04,Fithub,Cali,COM-MIX,Perfect Mix & Match,Combos,2,10,9,766800,4.5,2,1
2026-04,Fithub,Cali,COM-ROMP,Rompecabezas,Combos,2,5,3,369000,1.5,2,2
2026-04,Fithub,Cali,COM-WAF,Mini Wafflera,Combos,2,19,18,2214000,9.0,0,1
2026-04,Fithub,Cali,ESP-BABY,Baby Spreads,Esparcibles,2,51,44,1056000,22.0,2,7
2026-04,Fithub,Cali,ESP-BUT,Golden Butter Cookie,Esparcibles,2,14,10,737000,5.0,0,4
2026-04,Fithub,Cali,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,15,14,836500,7.0,1,1
2026-04,Fithub,Cali,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,17,12,717000,6.0,0,5
2026-04,Fithub,Cali,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,18,17,1015750,8.5,0,1
2026-04,Fithub,Cali,ESP-PB,Peanutty Banana Shake,Esparcibles,2,28,26,1553500,13.0,4,2
2026-04,Fithub,Cali,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,3,2,156200,1.0,0,1
2026-04,Fithub,Cali,GRA-CHI,Chip Cookie,GranOLAS,2,15,11,513700,5.5,5,4
2026-04,Fithub,Cali,GRA-FUD,Fudge Cake,GranOLAS,2,127,99,4623300,49.5,2,28
2026-04,Fithub,Cali,GRA-PIS,Pistachio Cookie,GranOLAS,2,5,4,221200,2.0,8,1
2026-04,Fithub,Cali,GRA-VAN,Vanilla Shortbread,GranOLAS,2,10,7,326900,3.5,3,3
2026-04,Fithub,Cali,HAR-ALM,Harina de Almendra,Avena & Harinas,2,3,2,85200,1.0,7,1
2026-04,Fithub,Cali,HAR-AVE,Harina de Avena,Avena & Harinas,2,30,29,1117950,14.5,4,1
2026-04,Fithub,Cali,MER-NYR,New Year Resolution,Merch,2,3,2,246000,1.0,8,1
2026-04,Fithub,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,19,14,718200,7.0,2,5
2026-04,Fithub,Cali,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,7,6,307800,3.0,4,1
2026-04,Fithub,Cali,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,106,106,5437800,53.0,2,0
2026-04,Fithub,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,56,41,1658450,20.5,3,15
2026-04,Fithub,Cali,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,8,5,202250,2.5,4,3
2026-04,Fithub,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,42,35,1415750,17.5,2,7
2026-04,Fithub,Cartagena,COM-3GRA,Three Pack GranOLA,Combos,1,44,44,5238200,44.0,4,0
2026-04,Fithub,Cartagena,COM-DECK,Deck de Cartas,Combos,1,7,5,615000,5.0,7,2
2026-04,Fithub,Cartagena,COM-MIX,Perfect Mix & Match,Combos,1,5,4,340800,4.0,7,1
2026-04,Fithub,Cartagena,COM-ROMP,Rompecabezas,Combos,1,6,5,615000,5.0,0,1
2026-04,Fithub,Cartagena,ESP-BABY,Baby Spreads,Esparcibles,1,11,8,192000,8.0,0,3
2026-04,Fithub,Cartagena,ESP-BUT,Golden Butter Cookie,Esparcibles,1,27,21,1547700,21.0,8,6
2026-04,Fithub,Cartagena,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1,6,5,298750,5.0,0,1
2026-04,Fithub,Cartagena,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,47,40,2390000,40.0,4,7
2026-04,Fithub,Cartagena,ESP-PB,Peanutty Banana Shake,Esparcibles,1,9,7,418250,7.0,2,2
2026-04,Fithub,Cartagena,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,29,23,1796300,23.0,4,6
2026-04,Fithub,Cartagena,GRA-CHI,Chip Cookie,GranOLAS,1,30,29,1354300,29.0,4,1
2026-04,Fithub,Cartagena,GRA-VAN,Vanilla Shortbread,GranOLAS,1,37,34,1587800,34.0,0,3
2026-04,Fithub,Cartagena,HAR-ALM,Harina de Almendra,Avena & Harinas,1,13,11,468600,11.0,3,2
2026-04,Fithub,Cartagena,HAR-AVE,Harina de Avena,Avena & Harinas,1,30,29,1117950,29.0,4,1
2026-04,Fithub,Cartagena,MER-NYR,New Year Resolution,Merch,1,29,27,3321000,27.0,2,2
2026-04,Fithub,Cartagena,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,27,20,1026000,20.0,0,7
2026-04,Fithub,Cartagena,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,19,15,769500,15.0,1,4
2026-04,Fithub,Cartagena,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1,19,17,872100,17.0,2,2
2026-04,Fithub,Cartagena,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1,38,33,1334850,33.0,0,5
2026-04,Fithub,Cartagena,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,17,15,606750,15.0,1,2
2026-04,Fithub,Manizales,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1,14,12,462600,12.0,0,2
2026-04,Fithub,Manizales,COM-3MEZ,Three Pack Mezclas,Combos,1,18,17,1986450,17.0,4,1
2026-04,Fithub,Manizales,GRA-CHI,Chip Cookie,GranOLAS,1,17,15,700500,15.0,5,2
2026-04,Fithub,Manizales,GRA-VAN,Vanilla Shortbread,GranOLAS,1,46,39,1821300,39.0,1,7
2026-04,Fithub,Manizales,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,37,31,1590300,31.0,4,6
2026-04,Fithub,Manizales,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1,21,19,974700,19.0,3,2
2026-04,Fithub,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,4,11,8,308400,2.0,3,3
2026-04,Fithub,Medellín,COM-3GRA,Three Pack GranOLA,Combos,4,1,0,0,0.0,3,1
2026-04,Fithub,Medellín,COM-DECK,Deck de Cartas,Combos,4,9,9,1107000,2.25,1,0
2026-04,Fithub,Medellín,COM-MIX,Perfect Mix & Match,Combos,4,6,6,511200,1.5,5,0
2026-04,Fithub,Medellín,COM-ROMP,Rompecabezas,Combos,4,11,7,861000,1.75,3,4
2026-04,Fithub,Medellín,ESP-BABY,Baby Spreads,Esparcibles,4,21,16,384000,4.0,4,5
2026-04,Fithub,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,4,25,19,1135250,4.75,4,6
2026-04,Fithub,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,3,3,179250,0.75,8,0
2026-04,Fithub,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,4,3,2,119500,0.5,2,1
2026-04,Fithub,Medellín,GRA-CHI,Chip Cookie,GranOLAS,4,20,19,887300,4.75,0,1
2026-04,Fithub,Medellín,GRA-FUD,Fudge Cake,GranOLAS,4,10,7,326900,1.75,5,3
2026-04,Fithub,Medellín,GRA-VAN,Vanilla Shortbread,GranOLAS,4,46,45,2101500,11.25,6,1
2026-04,Fithub,Medellín,HAR-ALM,Harina de Almendra,Avena & Harinas,4,10,9,383400,2.25,3,1
2026-04,Fithub,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,4,3,2,77100,0.5,6,1
2026-04,Fithub,Medellín,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,4,22,20,1026000,5.0,4,2
2026-04,Fithub,Medellín,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,4,20,14,566300,3.5,7,6
2026-04,Fithub,Pereira,ESP-BUT,Golden Butter Cookie,Esparcibles,1,6,5,368500,5.0,0,1
2026-04,Fithub,Pereira,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,9,7,418250,7.0,1,2
2026-04,Fithub,Pereira,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,2,1,78100,1.0,3,1
2026-04,Fithub,Pereira,GRA-VAN,Vanilla Shortbread,GranOLAS,1,4,3,140100,3.0,0,1
2026-04,Fithub,Pereira,HAR-AVE,Harina de Avena,Avena & Harinas,1,1,0,0,0.0,2,1
2026-04,Fithub,Pereira,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,8,8,410400,8.0,4,0
2026-04,Fithub,Pereira,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,6,5,256500,5.0,0,1
2026-04,Tiendas naturistas,Barranquilla,COM-3SPR,Three Pack Spread,Combos,2,8,6,911700,3.0,4,2
2026-04,Tiendas naturistas,Barranquilla,COM-DECK,Deck de Cartas,Combos,2,2,2,236000,1.0,0,0
2026-04,Tiendas naturistas,Barranquilla,COM-MIX,Perfect Mix & Match,Combos,2,11,8,653600,4.0,0,3
2026-04,Tiendas naturistas,Barranquilla,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,25,22,1261700,11.0,3,3
2026-04,Tiendas naturistas,Barranquilla,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,7,7,401450,3.5,4,0
2026-04,Tiendas naturistas,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,2,12,9,403200,4.5,3,3
2026-04,Tiendas naturistas,Barranquilla,HAR-AVE,Harina de Avena,Avena & Harinas,2,43,35,1295000,17.5,0,8
2026-04,Tiendas naturistas,Barranquilla,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,29,29,1426800,14.5,0,0
2026-04,Tiendas naturistas,Barranquilla,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,39,38,1474400,19.0,11,1
2026-04,Tiendas naturistas,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,31,70,59,2183000,1.9,2,11
2026-04,Tiendas naturistas,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,31,54,39,4453800,1.26,5,15
2026-04,Tiendas naturistas,Bogotá,COM-3MEZ,Three Pack Mezclas,Combos,31,25,24,2690400,0.77,2,1
2026-04,Tiendas naturistas,Bogotá,COM-3SPR,Three Pack Spread,Combos,31,3,2,303900,0.06,1,1
2026-04,Tiendas naturistas,Bogotá,COM-DECK,Deck de Cartas,Combos,31,21,17,2006000,0.55,0,4
2026-04,Tiendas naturistas,Bogotá,COM-MIX,Perfect Mix & Match,Combos,31,60,45,3676500,1.45,0,15
2026-04,Tiendas naturistas,Bogotá,COM-ROMP,Rompecabezas,Combos,31,6,5,590000,0.16,8,1
2026-04,Tiendas naturistas,Bogotá,COM-WAF,Mini Wafflera,Combos,31,25,22,2596000,0.71,6,3
2026-04,Tiendas naturistas,Bogotá,ESP-BABY,Baby Spreads,Esparcibles,31,98,75,1725000,2.42,0,23
2026-04,Tiendas naturistas,Bogotá,ESP-BUT,Golden Butter Cookie,Esparcibles,31,23,19,1343300,0.61,5,4
2026-04,Tiendas naturistas,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,31,67,59,3383650,1.9,0,8
2026-04,Tiendas naturistas,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,31,48,42,2408700,1.35,5,6
2026-04,Tiendas naturistas,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,31,34,29,1663150,0.94,7,5
2026-04,Tiendas naturistas,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,31,46,35,2007250,1.13,0,11
2026-04,Tiendas naturistas,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,31,17,13,974350,0.42,7,4
2026-04,Tiendas naturistas,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,31,31,26,1164800,0.84,2,5
2026-04,Tiendas naturistas,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,31,75,67,3001600,2.16,3,8
2026-04,Tiendas naturistas,Bogotá,GRA-PIS,Pistachio Cookie,GranOLAS,31,79,58,3076900,1.87,3,21
2026-04,Tiendas naturistas,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,31,112,81,3628800,2.61,0,31
2026-04,Tiendas naturistas,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,31,32,29,1186100,0.94,4,3
2026-04,Tiendas naturistas,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,31,104,90,3330000,2.9,1,14
2026-04,Tiendas naturistas,Bogotá,MER-NYR,New Year Resolution,Merch,31,14,12,1416000,0.39,6,2
2026-04,Tiendas naturistas,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,31,84,79,3886800,2.55,2,5
2026-04,Tiendas naturistas,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,31,9,6,295200,0.19,0,3
2026-04,Tiendas naturistas,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,31,41,37,1820400,1.19,1,4
2026-04,Tiendas naturistas,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,31,45,43,1668400,1.39,0,2
2026-04,Tiendas naturistas,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,31,188,156,6052800,5.03,1,32
2026-04,Tiendas naturistas,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,31,72,72,2793600,2.32,0,0
2026-04,Tiendas naturistas,Bucaramanga,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,13,12,444000,6.0,4,1
2026-04,Tiendas naturistas,Bucaramanga,COM-3GRA,Three Pack GranOLA,Combos,2,27,21,2398200,10.5,0,6
2026-04,Tiendas naturistas,Bucaramanga,COM-MIX,Perfect Mix & Match,Combos,2,20,15,1225500,7.5,4,5
2026-04,Tiendas naturistas,Bucaramanga,COM-ROMP,Rompecabezas,Combos,2,3,2,236000,1.0,9,1
2026-04,Tiendas naturistas,Bucaramanga,ESP-BABY,Baby Spreads,Esparcibles,2,38,30,690000,15.0,2,8
2026-04,Tiendas naturistas,Bucaramanga,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,9,8,458800,4.0,5,1
2026-04,Tiendas naturistas,Bucaramanga,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,3,2,114700,1.0,4,1
2026-04,Tiendas naturistas,Bucaramanga,ESP-PB,Peanutty Banana Shake,Esparcibles,2,3,2,114700,1.0,1,1
2026-04,Tiendas naturistas,Bucaramanga,GRA-CHI,Chip Cookie,GranOLAS,2,6,5,224000,2.5,3,1
2026-04,Tiendas naturistas,Bucaramanga,GRA-FUD,Fudge Cake,GranOLAS,2,11,10,448000,5.0,2,1
2026-04,Tiendas naturistas,Bucaramanga,HAR-ALM,Harina de Almendra,Avena & Harinas,2,19,18,736200,9.0,1,1
2026-04,Tiendas naturistas,Bucaramanga,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,38,35,1722000,17.5,2,3
2026-04,Tiendas naturistas,Bucaramanga,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,2,1,49200,0.5,2,1
2026-04,Tiendas naturistas,Bucaramanga,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,11,9,349200,4.5,2,2
2026-04,Tiendas naturistas,Bucaramanga,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,7,6,232800,3.0,3,1
2026-04,Tiendas naturistas,Cali,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,40,38,1406000,7.6,0,2
2026-04,Tiendas naturistas,Cali,COM-3GRA,Three Pack GranOLA,Combos,5,7,5,571000,1.0,4,2
2026-04,Tiendas naturistas,Cali,COM-3MEZ,Three Pack Mezclas,Combos,5,20,14,1569400,2.8,3,6
2026-04,Tiendas naturistas,Cali,COM-3SPR,Three Pack Spread,Combos,5,1,1,151950,0.2,4,0
2026-04,Tiendas naturistas,Cali,COM-DECK,Deck de Cartas,Combos,5,12,10,1180000,2.0,3,2
2026-04,Tiendas naturistas,Cali,COM-MIX,Perfect Mix & Match,Combos,5,7,5,408500,1.0,0,2
2026-04,Tiendas naturistas,Cali,COM-ROMP,Rompecabezas,Combos,5,2,1,118000,0.2,2,1
2026-04,Tiendas naturistas,Cali,COM-WAF,Mini Wafflera,Combos,5,20,20,2360000,4.0,3,0
2026-04,Tiendas naturistas,Cali,ESP-BABY,Baby Spreads,Esparcibles,5,21,20,460000,4.0,7,1
2026-04,Tiendas naturistas,Cali,ESP-BUT,Golden Butter Cookie,Esparcibles,5,12,9,636300,1.8,2,3
2026-04,Tiendas naturistas,Cali,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,2,1,57350,0.2,0,1
2026-04,Tiendas naturistas,Cali,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,5,13,13,745550,2.6,1,0
2026-04,Tiendas naturistas,Cali,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,5,11,8,458800,1.6,0,3
2026-04,Tiendas naturistas,Cali,ESP-PB,Peanutty Banana Shake,Esparcibles,5,13,12,688200,2.4,0,1
2026-04,Tiendas naturistas,Cali,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,5,6,5,374750,1.0,1,1
2026-04,Tiendas naturistas,Cali,GRA-CHI,Chip Cookie,GranOLAS,5,27,26,1164800,5.2,0,1
2026-04,Tiendas naturistas,Cali,GRA-FUD,Fudge Cake,GranOLAS,5,37,27,1209600,5.4,0,10
2026-04,Tiendas naturistas,Cali,GRA-PIS,Pistachio Cookie,GranOLAS,5,47,37,1962850,7.4,0,10
2026-04,Tiendas naturistas,Cali,GRA-VAN,Vanilla Shortbread,GranOLAS,5,15,12,537600,2.4,1,3
2026-04,Tiendas naturistas,Cali,HAR-ALM,Harina de Almendra,Avena & Harinas,5,46,41,1676900,8.2,2,5
2026-04,Tiendas naturistas,Cali,HAR-AVE,Harina de Avena,Avena & Harinas,5,4,3,111000,0.6,4,1
2026-04,Tiendas naturistas,Cali,MER-NYR,New Year Resolution,Merch,5,13,13,1534000,2.6,0,0
2026-04,Tiendas naturistas,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,5,4,196800,0.8,0,1
2026-04,Tiendas naturistas,Cali,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,9,7,344400,1.4,6,2
2026-04,Tiendas naturistas,Cali,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,2,1,49200,0.2,0,1
2026-04,Tiendas naturistas,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,31,30,1164000,6.0,0,1
2026-04,Tiendas naturistas,Cali,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,78,63,2444400,12.6,3,15
2026-04,Tiendas naturistas,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,24,19,737200,3.8,0,5
2026-04,Tiendas naturistas,Cartagena,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,4,10,9,333000,2.25,0,1
2026-04,Tiendas naturistas,Cartagena,COM-3GRA,Three Pack GranOLA,Combos,4,33,27,3083400,6.75,0,6
2026-04,Tiendas naturistas,Cartagena,COM-3MEZ,Three Pack Mezclas,Combos,4,2,1,112100,0.25,0,1
2026-04,Tiendas naturistas,Cartagena,COM-3SPR,Three Pack Spread,Combos,4,10,8,1215600,2.0,0,2
2026-04,Tiendas naturistas,Cartagena,COM-MIX,Perfect Mix & Match,Combos,4,35,34,2777800,8.5,5,1
2026-04,Tiendas naturistas,Cartagena,COM-WAF,Mini Wafflera,Combos,4,6,4,472000,1.0,2,2
2026-04,Tiendas naturistas,Cartagena,ESP-BABY,Baby Spreads,Esparcibles,4,11,10,230000,2.5,1,1
2026-04,Tiendas naturistas,Cartagena,ESP-BUT,Golden Butter Cookie,Esparcibles,4,4,3,212100,0.75,1,1
2026-04,Tiendas naturistas,Cartagena,ESP-CIN,Golden Cinnamon Roll,Esparcibles,4,9,7,401450,1.75,5,2
2026-04,Tiendas naturistas,Cartagena,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,4,17,17,974950,4.25,6,0
2026-04,Tiendas naturistas,Cartagena,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,4,4,229400,1.0,6,0
2026-04,Tiendas naturistas,Cartagena,ESP-PB,Peanutty Banana Shake,Esparcibles,4,2,1,57350,0.25,0,1
2026-04,Tiendas naturistas,Cartagena,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,4,11,10,749500,2.5,0,1
2026-04,Tiendas naturistas,Cartagena,GRA-CHI,Chip Cookie,GranOLAS,4,26,21,940800,5.25,0,5
2026-04,Tiendas naturistas,Cartagena,GRA-PIS,Pistachio Cookie,GranOLAS,4,7,6,318300,1.5,0,1
2026-04,Tiendas naturistas,Cartagena,GRA-VAN,Vanilla Shortbread,GranOLAS,4,43,31,1388800,7.75,0,12
2026-04,Tiendas naturistas,Cartagena,HAR-ALM,Harina de Almendra,Avena & Harinas,4,20,16,654400,4.0,4,4
2026-04,Tiendas naturistas,Cartagena,HAR-AVE,Harina de Avena,Avena & Harinas,4,15,13,481000,3.25,0,2
2026-04,Tiendas naturistas,Cartagena,MER-NYR,New Year Resolution,Merch,4,1,0,0,0.0,0,1
2026-04,Tiendas naturistas,Cartagena,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,4,4,3,147600,0.75,0,1
2026-04,Tiendas naturistas,Cartagena,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,4,30,22,1082400,5.5,4,8
2026-04,Tiendas naturistas,Cartagena,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,4,13,11,426800,2.75,3,2
2026-04,Tiendas naturistas,Cartagena,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,4,22,17,659600,4.25,3,5
2026-04,Tiendas naturistas,Cartagena,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,4,45,35,1358000,8.75,7,10
2026-04,Tiendas naturistas,Manizales,COM-3MEZ,Three Pack Mezclas,Combos,1,2,1,112100,1.0,0,1
2026-04,Tiendas naturistas,Manizales,COM-ROMP,Rompecabezas,Combos,1,3,2,236000,2.0,1,1
2026-04,Tiendas naturistas,Manizales,COM-WAF,Mini Wafflera,Combos,1,6,5,590000,5.0,3,1
2026-04,Tiendas naturistas,Manizales,ESP-BUT,Golden Butter Cookie,Esparcibles,1,8,6,424200,6.0,5,2
2026-04,Tiendas naturistas,Manizales,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,11,7,401450,7.0,6,4
2026-04,Tiendas naturistas,Manizales,ESP-PB,Peanutty Banana Shake,Esparcibles,1,8,7,401450,7.0,2,1
2026-04,Tiendas naturistas,Manizales,GRA-FUD,Fudge Cake,GranOLAS,1,7,5,224000,5.0,1,2
2026-04,Tiendas naturistas,Manizales,GRA-PIS,Pistachio Cookie,GranOLAS,1,8,6,318300,6.0,0,2
2026-04,Tiendas naturistas,Manizales,MER-NYR,New Year Resolution,Merch,1,5,3,354000,3.0,0,2
2026-04,Tiendas naturistas,Manizales,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,8,6,232800,6.0,1,2
2026-04,Tiendas naturistas,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,13,47,41,1517000,3.15,3,6
2026-04,Tiendas naturistas,Medellín,COM-3GRA,Three Pack GranOLA,Combos,13,6,5,571000,0.38,0,1
2026-04,Tiendas naturistas,Medellín,COM-3MEZ,Three Pack Mezclas,Combos,13,3,2,224200,0.15,3,1
2026-04,Tiendas naturistas,Medellín,COM-3SPR,Three Pack Spread,Combos,13,19,14,2127300,1.08,0,5
2026-04,Tiendas naturistas,Medellín,COM-DECK,Deck de Cartas,Combos,13,58,51,6018000,3.92,0,7
2026-04,Tiendas naturistas,Medellín,COM-MIX,Perfect Mix & Match,Combos,13,14,11,898700,0.85,0,3
2026-04,Tiendas naturistas,Medellín,COM-ROMP,Rompecabezas,Combos,13,1,0,0,0.0,0,1
2026-04,Tiendas naturistas,Medellín,COM-WAF,Mini Wafflera,Combos,13,14,10,1180000,0.77,4,4
2026-04,Tiendas naturistas,Medellín,ESP-BABY,Baby Spreads,Esparcibles,13,20,18,414000,1.38,2,2
2026-04,Tiendas naturistas,Medellín,ESP-BUT,Golden Butter Cookie,Esparcibles,13,56,48,3393600,3.69,6,8
2026-04,Tiendas naturistas,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,13,64,47,2695450,3.62,3,17
2026-04,Tiendas naturistas,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,13,24,23,1319050,1.77,4,1
2026-04,Tiendas naturistas,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,13,6,6,344100,0.46,3,0
