envio_id,pedido_id,fecha_pedido,fecha_entrega_prometida,fecha_entrega_real,dias_transito,pais_destino,ciudad_destino,transportadora,estado,entregado_a_tiempo,costo_envio_cop,valor_pedido_cop
ENV-113615,PED-113615,2026-07-25,2026-07-27,2026-07-27,2,Colombia,Bogotá,TCC,Entregado,True,13950,53295
ENV-113616,PED-113616,2026-07-25,2026-07-28,2026-07-28,3,Colombia,Bucaramanga,TCC,Entregado,True,9878,419700
ENV-113617,PED-113617,2026-07-25,2026-07-27,2026-07-27,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,13552,75900
ENV-113618,PED-113618,2026-07-25,2026-07-27,2026-07-27,2,Colombia,Medellín,Coordinadora,Entregado,True,13607,145770
ENV-113619,PED-113619,2026-07-25,2026-07-27,2026-07-27,2,Colombia,Bogotá,Coordinadora,Entregado,True,14982,89900
ENV-113620,PED-113620,2026-07-25,2026-07-31,2026-07-31,6,Estados Unidos,Orlando,FedEx,Entregado,True,47218,251820
ENV-113621,PED-113621,2026-07-25,2026-07-31,2026-07-31,6,Estados Unidos,Houston,USPS,Entregado,True,42220,48590
ENV-113622,PED-113622,2026-07-25,2026-07-28,2026-07-28,3,Colombia,Barranquilla,TCC,Entregado,True,9749,56000
ENV-113623,PED-113623,2026-07-25,2026-07-29,2026-07-29,4,Colombia,Pereira,TCC,Entregado,True,11945,60325
ENV-113624,PED-113624,2026-07-25,2026-07-27,2026-07-27,2,Colombia,Barranquilla,Coordinadora,Entregado,True,10009,92321
ENV-113625,PED-113625,2026-07-25,2026-08-02,2026-08-02,8,Estados Unidos,Houston,FedEx,Entregado,True,29057,28000
ENV-113626,PED-113626,2026-07-25,2026-07-31,2026-07-31,6,Estados Unidos,Doral,USPS,Entregado,True,28736,113850
ENV-113627,PED-113627,2026-07-25,2026-07-29,2026-07-29,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,12742,102465
ENV-113628,PED-113628,2026-07-25,2026-07-29,2026-07-29,4,Colombia,Pereira,Coordinadora,Entregado,True,10602,31350
ENV-113629,PED-113629,2026-07-25,2026-08-01,2026-08-01,7,Estados Unidos,Houston,USPS,Entregado,True,37757,41690
ENV-113630,PED-113630,2026-07-25,2026-07-29,2026-08-01,7,Colombia,Pereira,Servientrega,Entregado,False,12855,89900
ENV-113631,PED-113631,2026-07-25,2026-07-29,2026-07-30,5,Costa Rica,Heredia,Correos de Costa Rica,Entregado,False,30597,62700
ENV-113632,PED-113632,2026-07-25,2026-07-31,2026-07-31,6,Costa Rica,San José,EPS Cargo,Entregado,True,20512,83380
ENV-113633,PED-113633,2026-07-25,2026-07-28,2026-08-01,7,Colombia,Bogotá,TCC,Entregado,False,13505,125070
ENV-113634,PED-113634,2026-07-26,2026-07-29,2026-07-29,3,Colombia,Bogotá,TCC,Entregado,True,11542,170715
ENV-113635,PED-113635,2026-07-26,2026-07-30,2026-07-30,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,11458,113850
ENV-113636,PED-113636,2026-07-26,2026-07-31,2026-07-31,5,Costa Rica,Cartago,EPS Cargo,Entregado,True,20277,32890
ENV-113637,PED-113637,2026-07-26,2026-08-02,2026-08-02,7,Estados Unidos,Houston,FedEx,Entregado,True,39977,113850
ENV-113638,PED-113638,2026-07-26,2026-07-31,2026-08-03,8,Costa Rica,Alajuela,EPS Cargo,Entregado,False,24581,119900
ENV-113639,PED-113639,2026-07-26,2026-07-31,2026-07-31,5,Costa Rica,Cartago,EPS Cargo,Entregado,True,18185,89900
ENV-113640,PED-113640,2026-07-26,2026-08-01,2026-08-01,6,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,26539,90000
ENV-113641,PED-113641,2026-07-26,2026-08-01,2026-08-01,6,Costa Rica,Alajuela,EPS Cargo,Entregado,True,20195,48590
ENV-113642,PED-113642,2026-07-26,2026-07-30,2026-07-30,4,Colombia,Bogotá,Coordinadora,Entregado,True,11560,59900
ENV-113643,PED-113643,2026-07-26,2026-08-02,2026-08-02,7,Estados Unidos,Orlando,FedEx,Entregado,True,33080,97180
ENV-113644,PED-113644,2026-07-26,2026-07-31,2026-07-31,5,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,30353,113850
ENV-113645,PED-113645,2026-07-26,2026-08-02,2026-08-02,7,Estados Unidos,Orlando,USPS,Entregado,True,46606,46160
ENV-113646,PED-113646,2026-07-26,2026-07-28,2026-07-28,2,Colombia,Pereira,Coordinadora,Entregado,True,13799,356745
ENV-113647,PED-113647,2026-07-26,2026-07-30,2026-07-30,4,Colombia,Barranquilla,Servientrega,Entregado,True,11278,97180
ENV-113648,PED-113648,2026-07-26,2026-08-01,2026-08-01,6,Estados Unidos,Houston,FedEx,Entregado,True,31408,28000
ENV-113649,PED-113649,2026-07-26,2026-07-30,2026-07-30,4,Costa Rica,San José,EPS Cargo,Entregado,True,24002,135000
ENV-113650,PED-113650,2026-07-26,2026-07-28,2026-07-28,2,Colombia,Bucaramanga,TCC,Entregado,True,14672,102465
ENV-113651,PED-113651,2026-07-26,2026-07-30,2026-07-30,4,Colombia,Medellín,TCC,Entregado,True,14553,41690
ENV-113652,PED-113652,2026-07-26,2026-07-29,2026-07-29,3,Colombia,Bogotá,Coordinadora,Entregado,True,13109,97180
ENV-113653,PED-113653,2026-07-26,2026-08-03,2026-08-03,8,Estados Unidos,Doral,FedEx,Entregado,True,33146,28215
ENV-113654,PED-113654,2026-07-26,2026-07-28,2026-07-28,2,Colombia,Barranquilla,TCC,Entregado,True,12500,139900
ENV-113655,PED-113655,2026-07-26,2026-07-29,2026-07-29,3,Colombia,Bogotá,TCC,Entregado,True,15294,97180
ENV-113656,PED-113656,2026-07-26,2026-07-29,2026-07-29,3,Colombia,Bucaramanga,TCC,Entregado,True,12534,59900
ENV-113657,PED-113657,2026-07-26,2026-07-30,2026-07-30,4,Colombia,Cali,Servientrega,Entregado,True,13565,65780
ENV-113658,PED-113658,2026-07-26,2026-07-29,2026-07-29,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,10832,269700
ENV-113659,PED-113659,2026-07-26,2026-08-03,2026-08-03,8,Estados Unidos,Orlando,FedEx,Entregado,True,39377,37950
ENV-113660,PED-113660,2026-07-26,2026-07-31,2026-08-02,7,Costa Rica,Cartago,EPS Cargo,Entregado,False,21990,97180
ENV-113661,PED-113661,2026-07-26,2026-07-30,2026-07-30,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,18116,359700
ENV-113662,PED-113662,2026-07-26,2026-07-28,2026-07-28,2,Colombia,Barranquilla,TCC,Entregado,True,9153,94050
ENV-113663,PED-113663,2026-07-27,2026-07-29,2026-07-29,2,Colombia,Barranquilla,Coordinadora,Entregado,True,13970,113850
ENV-113664,PED-113664,2026-07-27,2026-08-02,2026-08-02,6,Costa Rica,Heredia,EPS Cargo,Entregado,True,23799,62370
ENV-113665,PED-113665,2026-07-27,2026-07-30,2026-07-30,3,Colombia,Pereira,Servientrega,Entregado,True,15798,83380
ENV-113666,PED-113666,2026-07-27,2026-07-29,2026-07-29,2,Colombia,Medellín,Coordinadora,Entregado,True,10633,97180
ENV-113667,PED-113667,2026-07-27,2026-08-02,2026-08-02,6,Estados Unidos,Orlando,USPS,Entregado,True,40784,103950
ENV-113668,PED-113668,2026-07-27,2026-08-02,2026-08-02,6,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,27529,145770
ENV-113669,PED-113669,2026-07-27,2026-08-04,2026-08-05,9,Estados Unidos,Miami,USPS,Entregado,False,32583,63500
ENV-113670,PED-113670,2026-07-27,2026-07-31,2026-07-31,4,Colombia,Medellín,TCC,Entregado,True,11796,145770
ENV-113671,PED-113671,2026-07-27,2026-08-03,2026-08-03,7,Estados Unidos,Houston,USPS,Entregado,True,38956,62700
ENV-113672,PED-113672,2026-07-27,2026-07-30,2026-07-30,3,Colombia,Cali,Coordinadora,Entregado,True,15180,83380
ENV-113673,PED-113673,2026-07-27,2026-07-31,2026-07-31,4,Costa Rica,Cartago,EPS Cargo,Entregado,True,28841,118816
ENV-113674,PED-113674,2026-07-27,2026-08-02,2026-08-02,6,Costa Rica,San José,EPS Cargo,Entregado,True,21247,48590
ENV-113675,PED-113675,2026-07-27,2026-08-02,2026-08-02,6,Estados Unidos,Miami,FedEx,Entregado,True,44362,98670
ENV-113676,PED-113676,2026-07-27,2026-08-02,2026-08-02,6,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,30909,75900
ENV-113677,PED-113677,2026-07-27,2026-07-29,2026-07-29,2,Colombia,Bucaramanga,TCC,Entregado,True,14948,113850
ENV-113678,PED-113678,2026-07-27,2026-07-31,2026-07-31,4,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,28855,97180
ENV-113679,PED-113679,2026-07-27,2026-07-29,2026-07-29,2,Colombia,Barranquilla,TCC,Entregado,True,14479,65835
ENV-113680,PED-113680,2026-07-27,2026-07-30,2026-07-30,3,Colombia,Barranquilla,Coordinadora,Entregado,True,12509,69300
ENV-113681,PED-113681,2026-07-27,2026-07-29,2026-07-29,2,Colombia,Bogotá,Servientrega,Entregado,True,13929,34650
ENV-113682,PED-113682,2026-07-27,2026-07-31,2026-07-31,4,Colombia,Medellín,Servientrega,Entregado,True,9716,190500
ENV-113683,PED-113683,2026-07-27,2026-07-29,2026-07-29,2,Colombia,Pereira,Servientrega,Entregado,True,11754,94050
ENV-113684,PED-113684,2026-07-27,2026-07-30,2026-07-30,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,12111,59900
ENV-113685,PED-113685,2026-07-27,2026-07-30,2026-07-30,3,Colombia,Bucaramanga,Servientrega,Entregado,True,15951,65780
ENV-113686,PED-113686,2026-07-27,2026-07-31,2026-07-31,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,15414,125070
ENV-113687,PED-113687,2026-07-27,2026-07-30,2026-07-30,3,Colombia,Barranquilla,Servientrega,Entregado,True,12553,145770
ENV-113688,PED-113688,2026-07-28,2026-07-31,2026-07-31,3,Colombia,Pereira,Servientrega,Entregado,True,9805,37950
ENV-113689,PED-113689,2026-07-28,2026-07-31,2026-08-03,6,Colombia,Bogotá,Servientrega,Entregado,False,13688,41690
ENV-113690,PED-113690,2026-07-28,2026-07-30,2026-07-30,2,Colombia,Medellín,TCC,Entregado,True,11360,59900
ENV-113691,PED-113691,2026-07-28,2026-07-31,2026-08-04,7,Colombia,Bucaramanga,TCC,Entregado,False,10807,41690
ENV-113692,PED-113692,2026-07-28,2026-07-30,2026-07-30,2,Colombia,Bogotá,Coordinadora,Entregado,True,11767,37521
ENV-113693,PED-113693,2026-07-28,2026-08-01,2026-08-01,4,Colombia,Medellín,Coordinadora,Entregado,True,12690,145770
ENV-113694,PED-113694,2026-07-28,2026-07-31,2026-07-31,3,Colombia,Medellín,Servientrega,Entregado,True,11509,26600
ENV-113695,PED-113695,2026-07-28,2026-07-31,2026-07-31,3,Colombia,Cali,TCC,Entregado,True,15138,41690
ENV-113696,PED-113696,2026-07-28,2026-07-31,2026-07-31,3,Colombia,Pereira,TCC,Entregado,True,11315,97180
ENV-113697,PED-113697,2026-07-28,2026-07-31,2026-07-31,3,Colombia,Barranquilla,TCC,Entregado,True,11191,56000
ENV-113698,PED-113698,2026-07-28,2026-08-01,2026-08-01,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,27172,161820
ENV-113699,PED-113699,2026-07-28,2026-08-05,2026-08-05,8,Estados Unidos,Miami,USPS,Entregado,True,39566,63500
ENV-113700,PED-113700,2026-07-28,2026-07-30,2026-07-30,2,Colombia,Bucaramanga,TCC,Entregado,True,12386,48590
ENV-113701,PED-113701,2026-07-28,2026-07-30,2026-07-30,2,Colombia,Bogotá,Servientrega,Entregado,True,12875,65780
ENV-113702,PED-113702,2026-07-28,2026-08-01,2026-08-01,4,Colombia,Bogotá,TCC,Entregado,True,9216,103950
ENV-113703,PED-113703,2026-07-28,2026-07-30,2026-07-30,2,Colombia,Bucaramanga,Servientrega,Entregado,True,9419,63500
ENV-113704,PED-113704,2026-07-28,2026-07-31,2026-07-31,3,Colombia,Cali,TCC,Entregado,True,14259,62700
ENV-113705,PED-113705,2026-07-28,2026-08-01,2026-08-02,5,Costa Rica,Heredia,Correos de Costa Rica,Entregado,False,19480,419700
ENV-113706,PED-113706,2026-07-28,2026-08-01,2026-08-01,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,23104,97180
ENV-113707,PED-113707,2026-07-28,2026-08-01,2026-08-03,6,Colombia,Bogotá,Servientrega,Entregado,False,12254,75900
ENV-113708,PED-113708,2026-07-28,2026-07-31,2026-07-31,3,Colombia,Barranquilla,Servientrega,Entregado,True,13990,28000
ENV-113709,PED-113709,2026-07-28,2026-08-03,2026-08-03,6,Estados Unidos,Miami,USPS,Entregado,True,47242,41690
ENV-113710,PED-113710,2026-07-29,2026-08-02,2026-08-02,4,Costa Rica,Cartago,EPS Cargo,Entregado,True,25497,37950
ENV-113711,PED-113711,2026-07-29,2026-08-02,2026-08-02,4,Colombia,Pereira,TCC,Entregado,True,11915,179700
ENV-113712,PED-113712,2026-07-29,2026-08-01,2026-08-01,3,Colombia,Cali,TCC,Entregado,True,12362,97180
ENV-113713,PED-113713,2026-07-29,2026-07-31,2026-07-31,2,Colombia,Medellín,Servientrega,Entregado,True,9899,145770
ENV-113714,PED-113714,2026-07-29,2026-07-31,2026-07-31,2,Colombia,Medellín,Servientrega,Entregado,True,11793,127000
ENV-113715,PED-113715,2026-07-29,2026-08-06,2026-08-06,8,Estados Unidos,Miami,USPS,Entregado,True,38790,125070
ENV-113716,PED-113716,2026-07-29,2026-08-01,2026-08-01,3,Colombia,Pereira,Coordinadora,Entregado,True,12020,97180
ENV-113717,PED-113717,2026-07-29,2026-08-04,2026-08-04,6,Costa Rica,Heredia,EPS Cargo,Entregado,True,24295,269700
ENV-113718,PED-113718,2026-07-29,2026-07-31,2026-08-01,3,Colombia,Pereira,Servientrega,Entregado,False,11329,239800
ENV-113719,PED-113719,2026-07-29,2026-08-01,2026-08-01,3,Colombia,Bogotá,Coordinadora,Entregado,True,12716,79800
ENV-113720,PED-113720,2026-07-29,2026-08-01,2026-08-01,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,10208,97180
ENV-113721,PED-113721,2026-07-29,2026-07-31,2026-07-31,2,Colombia,Barranquilla,Coordinadora,Entregado,True,13728,97180
ENV-113722,PED-113722,2026-07-29,2026-08-04,2026-08-04,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,30483,63500
ENV-113723,PED-113723,2026-07-29,2026-08-05,2026-08-08,10,Estados Unidos,Doral,FedEx,Entregado,False,36144,29782
ENV-113724,PED-113724,2026-07-29,2026-08-02,2026-08-02,4,Colombia,Cali,TCC,Entregado,True,10795,119900
ENV-113725,PED-113725,2026-07-29,2026-08-01,2026-08-01,3,Colombia,Barranquilla,TCC,Entregado,True,14202,227810
ENV-113726,PED-113726,2026-07-29,2026-08-01,2026-08-01,3,Colombia,Pereira,Servientrega,Entregado,True,13202,41690
ENV-113727,PED-113727,2026-07-29,2026-08-01,2026-08-01,3,Colombia,Cali,Servientrega,Entregado,True,11152,134850
ENV-113728,PED-113728,2026-07-29,2026-08-06,2026-08-06,8,Estados Unidos,Houston,USPS,Entregado,True,28414,125070
ENV-113729,PED-113729,2026-07-29,2026-08-02,2026-08-02,4,Colombia,Medellín,Servientrega,Entregado,True,13269,94050
ENV-113730,PED-113730,2026-07-29,2026-08-02,2026-08-07,9,Colombia,Medellín,Servientrega,Entregado,False,10885,80910
ENV-113731,PED-113731,2026-07-30,2026-08-05,2026-08-05,6,Costa Rica,Alajuela,EPS Cargo,Entregado,True,31449,145770
ENV-113732,PED-113732,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Cali,TCC,Entregado,True,10968,125070
ENV-113733,PED-113733,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Medellín,Servientrega,Entregado,True,15435,279800
ENV-113734,PED-113734,2026-07-30,2026-08-01,2026-08-01,2,Colombia,Barranquilla,Servientrega,Entregado,True,13900,119800
ENV-113735,PED-113735,2026-07-30,2026-08-05,2026-08-05,6,Estados Unidos,Doral,FedEx,Entregado,True,44052,94050
ENV-113736,PED-113736,2026-07-30,2026-08-03,2026-08-03,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,22216,57150
ENV-113737,PED-113737,2026-07-30,2026-08-06,2026-08-06,7,Estados Unidos,Houston,USPS,Entregado,True,38128,190500
ENV-113738,PED-113738,2026-07-30,2026-08-02,2026-08-02,3,Colombia,Barranquilla,TCC,Entregado,True,10518,75900
ENV-113739,PED-113739,2026-07-30,2026-08-02,2026-08-07,8,Colombia,Barranquilla,Servientrega,Entregado,False,9321,41690
ENV-113740,PED-113740,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Pereira,TCC,Entregado,True,15136,41690
ENV-113741,PED-113741,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Bucaramanga,Servientrega,Entregado,True,14602,34650
ENV-113742,PED-113742,2026-07-30,2026-08-05,2026-08-05,6,Costa Rica,Alajuela,EPS Cargo,Entregado,True,29130,179800
ENV-113743,PED-113743,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Medellín,TCC,Entregado,True,11158,113850
ENV-113744,PED-113744,2026-07-30,2026-08-04,2026-08-04,5,Costa Rica,San José,EPS Cargo,Entregado,True,22169,97180
ENV-113745,PED-113745,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Barranquilla,Servientrega,Entregado,True,15125,56000
ENV-113746,PED-113746,2026-07-30,2026-08-01,2026-08-01,2,Colombia,Bogotá,Coordinadora,Entregado,True,9790,31350
ENV-113747,PED-113747,2026-07-30,2026-08-05,2026-08-05,6,Costa Rica,San José,Correos de Costa Rica,Entregado,True,29101,45000
ENV-113748,PED-113748,2026-07-30,2026-08-01,2026-08-04,5,Colombia,Pereira,Coordinadora,Entregado,False,10681,239800
ENV-113749,PED-113749,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Bogotá,TCC,Entregado,True,9149,37950
ENV-113750,PED-113750,2026-07-30,2026-08-01,2026-08-01,2,Colombia,Bucaramanga,Servientrega,Entregado,True,14108,359700
ENV-113751,PED-113751,2026-07-30,2026-08-01,2026-08-01,2,Colombia,Medellín,Servientrega,Entregado,True,11732,179800
ENV-113752,PED-113752,2026-07-30,2026-08-01,2026-08-01,2,Colombia,Medellín,Servientrega,Entregado,True,11256,103950
ENV-113753,PED-113753,2026-07-30,2026-08-04,2026-08-04,5,Costa Rica,San José,EPS Cargo,Entregado,True,21693,125070
ENV-113754,PED-113754,2026-07-30,2026-08-05,2026-08-05,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,25375,28000
ENV-113755,PED-113755,2026-07-30,2026-08-05,2026-08-05,6,Estados Unidos,Miami,FedEx,Entregado,True,30857,97180
ENV-113756,PED-113756,2026-07-30,2026-08-03,2026-08-03,4,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,21719,135000
ENV-113757,PED-113757,2026-07-30,2026-08-01,2026-08-01,2,Colombia,Bucaramanga,Servientrega,Entregado,True,12390,113850
ENV-113758,PED-113758,2026-07-30,2026-08-04,2026-08-04,5,Costa Rica,San José,EPS Cargo,Entregado,True,24608,113850
ENV-113759,PED-113759,2026-07-30,2026-08-03,2026-08-03,4,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,18445,83380
ENV-113760,PED-113760,2026-07-30,2026-08-03,2026-08-03,4,Colombia,Barranquilla,TCC,Entregado,True,12865,145770
ENV-113761,PED-113761,2026-07-30,2026-08-02,2026-08-05,6,Colombia,Pereira,Coordinadora,Entregado,False,15145,75900
ENV-113762,PED-113762,2026-07-30,2026-08-02,2026-08-02,3,Colombia,Medellín,Coordinadora,Entregado,True,11739,125070
ENV-113763,PED-113763,2026-07-30,2026-08-03,2026-08-03,4,Costa Rica,San José,EPS Cargo,Entregado,True,21764,113850
ENV-113764,PED-113764,2026-07-31,2026-08-02,2026-08-02,2,Colombia,Pereira,TCC,Entregado,True,10995,44950
ENV-113765,PED-113765,2026-07-31,2026-08-03,2026-08-03,3,Colombia,Barranquilla,Coordinadora,Entregado,True,9873,97180
ENV-113766,PED-113766,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Medellín,Servientrega,Entregado,True,10388,90000
ENV-113767,PED-113767,2026-07-31,2026-08-06,2026-08-06,6,Costa Rica,Alajuela,EPS Cargo,Entregado,True,20279,119800
ENV-113768,PED-113768,2026-07-31,2026-08-03,2026-08-03,3,Colombia,Barranquilla,Coordinadora,Entregado,True,14715,63500
ENV-113769,PED-113769,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Medellín,Coordinadora,Entregado,True,10709,113850
ENV-113770,PED-113770,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Medellín,Coordinadora,Entregado,True,15532,239800
ENV-113771,PED-113771,2026-07-31,2026-08-03,2026-08-03,3,Colombia,Cali,Coordinadora,Entregado,True,13797,83380
ENV-113772,PED-113772,2026-07-31,2026-08-03,2026-08-05,5,Colombia,Medellín,Servientrega,Entregado,False,12724,179700
ENV-113773,PED-113773,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Bucaramanga,Servientrega,Entregado,True,9132,75900
ENV-113774,PED-113774,2026-07-31,2026-08-02,2026-08-02,2,Colombia,Pereira,Servientrega,Entregado,True,11824,138482
ENV-113775,PED-113775,2026-07-31,2026-08-06,2026-08-06,6,Estados Unidos,Houston,FedEx,Entregado,True,38094,34650
ENV-113776,PED-113776,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Medellín,Servientrega,Entregado,True,12266,90000
ENV-113777,PED-113777,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,9424,62700
ENV-113778,PED-113778,2026-07-31,2026-08-04,2026-08-04,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,24848,41690
ENV-113779,PED-113779,2026-07-31,2026-08-06,2026-08-06,6,Costa Rica,Alajuela,EPS Cargo,Entregado,True,29829,103950
ENV-113780,PED-113780,2026-07-31,2026-08-02,2026-08-02,2,Colombia,Cali,Servientrega,Entregado,True,11319,170715
ENV-113781,PED-113781,2026-07-31,2026-08-05,2026-08-05,5,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,20154,45000
ENV-113782,PED-113782,2026-07-31,2026-08-06,2026-08-06,6,Costa Rica,Heredia,EPS Cargo,Entregado,True,19011,84000
ENV-113783,PED-113783,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Medellín,Coordinadora,Entregado,True,11824,269700
ENV-113784,PED-113784,2026-07-31,2026-08-04,2026-08-04,4,Costa Rica,San José,Correos de Costa Rica,Entregado,True,28593,419700
ENV-113785,PED-113785,2026-07-31,2026-08-04,2026-08-04,4,Colombia,Bucaramanga,Servientrega,Entregado,True,13661,94050
ENV-113786,PED-113786,2026-07-31,2026-08-03,2026-08-03,3,Colombia,Bucaramanga,TCC,Entregado,True,9868,97180
ENV-113787,PED-113787,2026-08-01,2026-08-04,2026-08-09,8,Colombia,Bogotá,Coordinadora,Entregado,False,10833,81000
ENV-113788,PED-113788,2026-08-01,2026-08-04,2026-08-04,3,Colombia,Pereira,Servientrega,Entregado,True,13515,48590
ENV-113789,PED-113789,2026-08-01,2026-08-04,2026-08-04,3,Colombia,Bogotá,TCC,Entregado,True,14928,419700
ENV-113790,PED-113790,2026-08-01,2026-08-04,2026-08-04,3,Colombia,Cali,Coordinadora,Entregado,True,12032,65780
ENV-113791,PED-113791,2026-08-01,2026-08-03,2026-08-03,2,Colombia,Pereira,Servientrega,Entregado,True,9162,135000
ENV-113792,PED-113792,2026-08-01,2026-08-03,2026-08-03,2,Colombia,Pereira,TCC,Entregado,True,12460,179700
ENV-113793,PED-113793,2026-08-01,2026-08-05,2026-08-05,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,26892,113850
ENV-113794,PED-113794,2026-08-01,2026-08-05,2026-08-05,4,Colombia,Medellín,Coordinadora,Entregado,True,13322,84000
ENV-113795,PED-113795,2026-08-01,2026-08-07,2026-08-07,6,Estados Unidos,Orlando,USPS,Entregado,True,46287,41690
ENV-113796,PED-113796,2026-08-01,2026-08-03,2026-08-03,2,Colombia,Cali,Coordinadora,Entregado,True,11146,41302
ENV-113797,PED-113797,2026-08-01,2026-08-05,2026-08-05,4,Colombia,Bogotá,TCC,Entregado,True,11834,60325
ENV-113798,PED-113798,2026-08-01,2026-08-04,2026-08-04,3,Colombia,Barranquilla,Servientrega,Entregado,True,12400,26648
ENV-113799,PED-113799,2026-08-01,2026-08-05,2026-08-05,4,Colombia,Bucaramanga,Servientrega,Entregado,True,13723,65780
ENV-113800,PED-113800,2026-08-01,2026-08-05,2026-08-09,8,Colombia,Cali,Servientrega,Entregado,False,13903,190500
